pdb	Hchain	Lchain	model	antigen_chain	antigen_type	antigen_het_name	antigen_name	short_header	date	compound	organism	heavy_species	light_species	antigen_species	authors	resolution	method	r_free	r_factor	scfv	engineered	heavy_subclass	light_subclass	light_ctype	affinity	delta_g	affinity_method	temperature	pmid
4fqh	A	B	0	NA	NA	NA	NA	IMMUNE SYSTEM	06/25/12	Crystal Structure of Fab CR9114	HOMO SAPIENS	homo sapiens	homo sapiens		Dreyfus, C., Wilson, I.A.	2.05	X-RAY DIFFRACTION	0.249	0.200	False	True	IGHV1	IGLV1	Lambda	None	None	None	None	None
4fql	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	06/25/12	Influenza B HA Antibody (Fab) CR8033	HOMO SAPIENS	homo sapiens	homo sapiens		Dreyfus, C., Laursen, N.S., Wilson, I.A.	1.898	X-RAY DIFFRACTION	0.231	0.194	False	True	IGHV3	IGKV3	Kappa	None	None	None	None	None
4fqc	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	06/25/12	Crystal Structure of PGT121 Fab Bound to a complex-type sialylated N-glycan	HOMO SAPIENS	homo sapiens	homo sapiens		Scharf, L., Bjorkman, P.J.	2.4	X-RAY DIFFRACTION	0.249	0.201	False	True	IGHV4	IGLV3	Lambda	None	None	None	None	None
5wuv	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	12/21/16	Crystal structure of Certolizumab Fab	HOMO SAPIENS	homo sapiens	homo sapiens		Heo, Y.S., Lee, J.U., Son, J.Y., Shin, W., Yoo, K.Y.	1.952	X-RAY DIFFRACTION	0.179	0.148	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
5ezi	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	11/26/15	Crystal Structure of Fab of parasite invasion inhibitory antibody c1 - hexagonal form	HOMO SAPIENS	homo sapiens	homo sapiens		Favuzza, A., Pluschke, G., Rudolph, M.G.	1.61	X-RAY DIFFRACTION	0.221	0.195	False	True	IGHV4	IGKV6	Kappa	None	None	None	None	None
5ezj	A	B	0	NA	NA	NA	NA	IMMUNE SYSTEM	11/26/15	Crystal Structure of Fab of parasite invasion inhibitory antibody c1 - orthorhombic form	HOMO SAPIENS	homo sapiens	homo sapiens		Favuzza, A., Pluschke, G., Rudolph, M.G.	1.95	X-RAY DIFFRACTION	0.247	0.198	False	True	IGHV4	IGKV6	Kappa	None	None	None	None	None
5czx	H	L	0	A	protein	NA	neurogenic locus notch homolog protein 3	IMMUNE SYSTEM	08/01/15	Crystal structure of Notch3 NRR in complex with 20358 Fab	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Hu, T., Fryer, C., Chopra, R., Clark, K.	2.1	X-RAY DIFFRACTION	0.226	0.190	False	False	IGHV1	IGKV1	Kappa	None	None	None	None	None
5czx	C	D	0	B	protein	NA	neurogenic locus notch homolog protein 3	IMMUNE SYSTEM	08/01/15	Crystal structure of Notch3 NRR in complex with 20358 Fab	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Hu, T., Fryer, C., Chopra, R., Clark, K.	2.1	X-RAY DIFFRACTION	0.226	0.190	False	False	IGHV1	IGKV1	Kappa	None	None	None	None	None
1nl0	H	L	0	G	peptide	NA	factor ix	IMMUNE SYSTEM	01/06/03	Crystal structure of human factor IX Gla domain in complex of an inhibitory antibody, 10C12	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens		Huang, M., Furie, B.C., Furie, B.	2.2	X-RAY DIFFRACTION	0.270	0.233	False	True	IGHV3	IGLV1	Lambda	None	None	None	None	None
4jm4	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	03/13/13	Crystal Structure of PGT 135 Fab	HOMO SAPIENS	homo sapiens	homo sapiens		Kong, L., Wilson, I.A.	1.751	X-RAY DIFFRACTION	0.245	0.207	False	True	IGHV4	IGKV3	Kappa	None	None	None	None	None
5jxa	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	05/12/16	Crystal structure of ligand-free VRC03 antigen-binding fragment.	HOMO SAPIENS	homo sapiens	homo sapiens		Zhou, T., Moquin, S., Joyce, M.G., Mascola, J.R., Kwong, P.D.	1.6	X-RAY DIFFRACTION	0.180	0.160	False	True	unknown	IGKV3	Kappa	None	None	None	None	None
3zhd	A	NA	0	NA	NA	NA	NA		12/21/12	The crystal structure of single domain antibody 8-4 scaffold.	HOMO SAPIENS	homo sapiens			Song, H.-N., Woo, E.-J., Lim, H.-K.	1.962	X-RAY DIFFRACTION	0.2311	0.1779	False	True	IGHV3	NA	NA	None	None	None	None	None
3zhd	B	NA	0	NA	NA	NA	NA		12/21/12	The crystal structure of single domain antibody 8-4 scaffold.	HOMO SAPIENS	homo sapiens			Song, H.-N., Woo, E.-J., Lim, H.-K.	1.962	X-RAY DIFFRACTION	0.2311	0.1779	False	True	IGHV3	NA	NA	None	None	None	None	None
5alc	H	L	0	L	Hapten	TIQ	Ticagrelor	IMMUNE SYSTEM	03/07/15	Ticagrelor antidote candidate Fab 72 in complex with ticagrelor	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Buchanan, A., Newton, P., Pehrsson, S., Inghardt, T., Antonsson, T., Svensson, P., Sjogren, T., Oster, L., Janefeldt, A., Sandinge, A., Keyes, F., Austin, M., Spooner, J., Penney, M., Howells, G., Vaughan, T., Nylander, S.	1.7	X-RAY DIFFRACTION	0.2367	0.1975	False	True	IGHV1	IGLV1	Lambda	None	None	None	None	None
5chn	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	07/10/15	Fab fragments of chikungunya virus neutralizing human monoclonal antibody 5M16	HOMO SAPIENS	homo sapiens	homo sapiens		Long, F., Crowe, J.E., Rossmann, M.G.	2.047	X-RAY DIFFRACTION	0.218	0.172	False	False	IGHV1	IGKV2	Kappa	None	None	None	None	None
5chn	A	B	0	NA	NA	NA	NA	IMMUNE SYSTEM	07/10/15	Fab fragments of chikungunya virus neutralizing human monoclonal antibody 5M16	HOMO SAPIENS	homo sapiens	homo sapiens		Long, F., Crowe, J.E., Rossmann, M.G.	2.047	X-RAY DIFFRACTION	0.218	0.172	False	False	IGHV1	IGKV2	Kappa	None	None	None	None	None
3mlx	H	L	0	P	peptide	NA	hiv-1 gp120 third variable region (v3) crown	IMMUNE SYSTEM	04/18/10	Crystal structure of anti-HIV-1 V3 Fab 3074 in complex with an MN V3 peptide	HIV-1 M:B_MN; HOMO SAPIENS	homo sapiens	homo sapiens	hiv-1 m	Kong, X.-P.	1.9	X-RAY DIFFRACTION	0.228	0.192	False	False	IGHV4	IGLV1	Lambda	None	None	None	None	None
3mlx	I	M	0	Q	peptide	NA	hiv-1 gp120 third variable region (v3) crown	IMMUNE SYSTEM	04/18/10	Crystal structure of anti-HIV-1 V3 Fab 3074 in complex with an MN V3 peptide	HIV-1 M:B_MN; HOMO SAPIENS	homo sapiens	homo sapiens	hiv-1 m	Kong, X.-P.	1.9	X-RAY DIFFRACTION	0.228	0.192	False	False	IGHV4	IGLV1	Lambda	None	None	None	None	None
2f5a	H	L	0	NA	NA	NA	NA	IMMUNOGLOBULIN	04/08/99	CRYSTAL STRUCTURE OF FAB' FROM THE HIV-1 NEUTRALIZING ANTIBODY 2F5	HOMO SAPIENS	homo sapiens	homo sapiens		Bryson, S., Julien, J.P., Hynes, R.C., Pai, E.F.	2.05	X-RAY DIFFRACTION	0.270	0.235	False	False	IGHV2	IGKV1	Kappa	None	None	None	None	None
5szf	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	08/13/16	2A10 FAB fragment 2.54 Angstoms	HOMO SAPIENS	homo sapiens	homo sapiens		Jackson, C.J., Fisher, C.	2.52	X-RAY DIFFRACTION	0.248	0.225	False	True	IGHV9	IGKV10	Kappa	None	None	None	None	None
7fab	H	L	0	NA	NA	NA	NA	IMMUNOGLOBULIN	11/20/91	CRYSTAL STRUCTURE OF HUMAN IMMUNOGLOBULIN FRAGMENT FAB NEW REFINED AT 2.0 ANGSTROMS RESOLUTION	HOMO SAPIENS	homo sapiens	homo sapiens		Saul, F., Poljak, R.J.	2.0	X-RAY DIFFRACTION	unknown	0.169	False	True	IGHV4	IGLV1	Lambda	None	None	None	None	None
5t29	H	L	0	O	protein	NA	10e8 epitope scaffold t117v2	IMMUNE SYSTEM	08/23/16	Crystal structure of 10E8 Fab light chain mutant3, against the MPER region of the HIV-1 Env, in complex with the MPER epitope scaffold T117v2	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens	synthetic construct	Irimia, A., Wilson, I.A.	2.03	X-RAY DIFFRACTION	0.213	0.174	False	True	IGHV3	IGLV3	Lambda	None	None	None	None	None
1zls	H	L	0	H	carbohydrate	MAN	polysaccharide	IMMUNE SYSTEM	05/09/05	FAB 2G12 + Man4	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Calarese, D.A., Lee, H.-K., Best, M.D., Astronomo, R.D., Stanfield, R.L., Burton, D.R., Wong, C.H., Wilson, I.A.	2.001	X-RAY DIFFRACTION	0.326	0.281	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
1zlv	M	K	0	M	carbohydrate	MAN	polysaccharide	IMMUNE SYSTEM	05/09/05	Fab 2G12 + Man7	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Calarese, D.A., Lee, H.-K., Best, M.D., Astronomo, R.D., Stanfield, R.L., Burton, D.R., Wong, C.H., Wilson, I.A.	2.33	X-RAY DIFFRACTION	0.251	0.210	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
1zlv	H	L	0	H	carbohydrate	MAN	polysaccharide	IMMUNE SYSTEM	05/09/05	Fab 2G12 + Man7	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Calarese, D.A., Lee, H.-K., Best, M.D., Astronomo, R.D., Stanfield, R.L., Burton, D.R., Wong, C.H., Wilson, I.A.	2.33	X-RAY DIFFRACTION	0.251	0.210	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
5kzp	E	I	0	B	peptide	NA	c1 epitope	VIRAL PROTEIN/IMMUNE SYSTEM	07/25/16	Structure of the HCV1-C1 Antibody-Antigen Complex	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens	hepatitis c virus	Piepenbrink, K.H., Sundberg, E.J.	2.262	X-RAY DIFFRACTION	0.261	0.218	False	True	IGHV3	IGKV3	Kappa	None	None	None	None	None
5kzp	F	J	0	C	peptide	NA	c1 epitope	VIRAL PROTEIN/IMMUNE SYSTEM	07/25/16	Structure of the HCV1-C1 Antibody-Antigen Complex	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens	hepatitis c virus	Piepenbrink, K.H., Sundberg, E.J.	2.262	X-RAY DIFFRACTION	0.261	0.218	False	True	IGHV3	IGKV3	Kappa	None	None	None	None	None
5kzp	H	L	0	A	peptide	NA	c1 epitope	VIRAL PROTEIN/IMMUNE SYSTEM	07/25/16	Structure of the HCV1-C1 Antibody-Antigen Complex	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens	hepatitis c virus	Piepenbrink, K.H., Sundberg, E.J.	2.262	X-RAY DIFFRACTION	0.261	0.218	False	True	IGHV3	IGKV3	Kappa	None	None	None	None	None
5kzp	G	K	0	D	peptide	NA	c1 epitope	VIRAL PROTEIN/IMMUNE SYSTEM	07/25/16	Structure of the HCV1-C1 Antibody-Antigen Complex	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens	hepatitis c virus	Piepenbrink, K.H., Sundberg, E.J.	2.262	X-RAY DIFFRACTION	0.261	0.218	False	True	IGHV3	IGKV3	Kappa	None	None	None	None	None
4m5z	H	L	0	A	protein	NA	hemagglutinin ha1 chain	VIRAL PROTEIN/IMMUNE SYSTEM	08/08/13	Crystal structure of broadly neutralizing antibody 5J8 bound to 2009 pandemic influenza hemagglutinin, HA1 subunit	HOMO SAPIENS; INFLUENZA A VIRUS	homo sapiens	homo sapiens	influenza a virus	Hong, M., Lee, P.S., Wilson, I.A.	2.25	X-RAY DIFFRACTION	0.238	0.191	False	True	IGHV4	IGLV3	Lambda	None	None	None
3dgg	D	C	0	NA	NA	NA	NA	IMMUNE SYSTEM	06/13/08	Crystal structure of FabOX108	HOMO SAPIENS	homo sapiens	homo sapiens		Ren, J., Nettleship, J.E., Owens, R.J., Oxford Protein Production Facility (OPPF)	2.3	X-RAY DIFFRACTION	0.246	0.187	False	True	IGHV1	IGKV4	Kappa	None	None	None	None	None
3dgg	B	A	0	NA	NA	NA	NA	IMMUNE SYSTEM	06/13/08	Crystal structure of FabOX108	HOMO SAPIENS	homo sapiens	homo sapiens		Ren, J., Nettleship, J.E., Owens, R.J., Oxford Protein Production Facility (OPPF)	2.3	X-RAY DIFFRACTION	0.246	0.187	False	True	IGHV1	IGKV4	Kappa	None	None	None	None	None
3l5x	H	L	0	A	protein	NA	interleukin-13	IMMUNE SYSTEM	12/22/09	Crystal structure of the complex between IL-13 and H2L6 FAB	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Teplyakov, A., Obmolova, G., Malia, T., Gilliland, G.L.	1.9	X-RAY DIFFRACTION	0.247	0.197	False	True	IGHV2	IGKV3	Kappa	2.69E-10	-13.05	SPR	25	20226193
3aaz	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	11/28/09	Crystal structure of the humanized recombinant Fab fragment of a murine; antibody	HOMO SAPIENS	homo sapiens	homo sapiens		Streltsov, V.A.	2.2	X-RAY DIFFRACTION	0.271	0.209	False	True	IGHV2	IGKV2	Kappa	None	None	None	None	None
3aaz	A	B	0	NA	NA	NA	NA	IMMUNE SYSTEM	11/28/09	Crystal structure of the humanized recombinant Fab fragment of a murine; antibody	HOMO SAPIENS	homo sapiens	homo sapiens		Streltsov, V.A.	2.2	X-RAY DIFFRACTION	0.271	0.209	False	True	IGHV2	IGKV2	Kappa	None	None	None	None	None
5grv	L	K	0	NA	NA	NA	NA	IMMUNE SYSTEM	08/12/16	Crystal structure of homo-specific diabody	HOMO SAPIENS	homo sapiens	homo sapiens		Kim, J.H., Song, D.H., Youn, S.J., Kim, J.W., Cho, G., Lee, H., Lee, J.O.	2.3	X-RAY DIFFRACTION	0.221	0.184	False	True	IGHV3	IGKV3	Kappa	None	None	None	None	None
4ob5	H	L	0	L	Hapten	TMO	TRIMETHYLAMINE OXIDE	IMMUNE SYSTEM	01/06/14	Ontogeny of recognition specificity and functionality for the broadly neutralizing anti-HIV antibody 4E10	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Jaffe, J.B., Rupert, P.B.	1.7	X-RAY DIFFRACTION	0.207	0.178	False	True	IGHV1	IGKV3	Kappa	None	None	None	None	None
5k9j	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	05/31/16	Crystal structure of multidonor HV6-1-class broadly neutralizing Influenza A antibody 56.a.09 isolated following H5 immunization.	HOMO SAPIENS	homo sapiens	homo sapiens		Joyce, M.G., Thomas, P.V., Wheatley, A.K., McDermott, A.B., Mascola, J.R., Kwong, P.D.	1.904	X-RAY DIFFRACTION	0.231	0.195	False	True	IGHV6	IGKV3	Kappa	None	None	None	None	None
5ifh	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	02/26/16	Crystal structure of the BCR Fab fragment from subset #2 case P11475	HOMO SAPIENS	homo sapiens	homo sapiens		Minici, C., Degano, M.	2.293	X-RAY DIFFRACTION	0.209	0.180	False	True	IGHV3	IGLV3	Lambda	None	None	None	None	None
5ifj	J	K	0	L	peptide	NA	peptide pro-leu-gln-pro-glu-gln-pro-phe-pro	IMMUNE SYSTEM	02/26/16	Crystal structure of anti-gliadin 1002-1E01 Fab fragment in complex of peptide PLQPEQPFP	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens	triticum aestivum	Chen, X., Zhao, Y., Harlos, K., Snir, O., Sollid, L.M.	2.35	X-RAY DIFFRACTION	0.241	0.205	False	True	IGHV3	IGLV4	Lambda	None	None	None	None	None
5ifj	A	B	0	C	peptide	NA	peptide pro-leu-gln-pro-glu-gln-pro-phe-pro	IMMUNE SYSTEM	02/26/16	Crystal structure of anti-gliadin 1002-1E01 Fab fragment in complex of peptide PLQPEQPFP	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens	triticum aestivum	Chen, X., Zhao, Y., Harlos, K., Snir, O., Sollid, L.M.	2.35	X-RAY DIFFRACTION	0.241	0.205	False	True	IGHV3	IGLV4	Lambda	None	None	None	None	None
5ifj	D	E	0	F	peptide	NA	peptide pro-leu-gln-pro-glu-gln-pro-phe-pro	IMMUNE SYSTEM	02/26/16	Crystal structure of anti-gliadin 1002-1E01 Fab fragment in complex of peptide PLQPEQPFP	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens	triticum aestivum	Chen, X., Zhao, Y., Harlos, K., Snir, O., Sollid, L.M.	2.35	X-RAY DIFFRACTION	0.241	0.205	False	True	IGHV3	IGLV4	Lambda	None	None	None	None	None
5ifj	G	H	0	I	peptide	NA	peptide pro-leu-gln-pro-glu-gln-pro-phe-pro	IMMUNE SYSTEM	02/26/16	Crystal structure of anti-gliadin 1002-1E01 Fab fragment in complex of peptide PLQPEQPFP	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens	triticum aestivum	Chen, X., Zhao, Y., Harlos, K., Snir, O., Sollid, L.M.	2.35	X-RAY DIFFRACTION	0.241	0.205	False	True	IGHV3	IGLV4	Lambda	None	None	None	None	None
5ifa	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	02/25/16	Crystal structure of unbound VRC01c-HuGL2 Fab from an HIV-1 naive donor at 1.82 A	HOMO SAPIENS	homo sapiens	homo sapiens		Sarkar, A., Wilson, I.A.	1.821	X-RAY DIFFRACTION	0.240	0.205	False	True	IGHV1	IGKV4	Kappa	None	None	None	None	None
1tzg	I	M	0	Q	peptide	NA	envelope polyprotein gp160	IMMUNE SYSTEM	07/09/04	Crystal structure of HIV-1 neutralizing human Fab 4E10 in complex with a 13-residue peptide containing the 4E10 epitope on gp41	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens		Cardoso, R.M.F., Zwick, M.B., Stanfield, R.L., Kunert, R., Binley, J.M., Katinger, H., Burton, D.R., Wilson, I.A.	2.2	X-RAY DIFFRACTION	0.260	0.217	False	True	IGHV1	IGKV3	Kappa	None	None	None	None	None
1tzg	H	L	0	P	peptide	NA	envelope polyprotein gp160	IMMUNE SYSTEM	07/09/04	Crystal structure of HIV-1 neutralizing human Fab 4E10 in complex with a 13-residue peptide containing the 4E10 epitope on gp41	HOMO SAPIENS; SYNTHETIC CONSTRUCT	homo sapiens	homo sapiens		Cardoso, R.M.F., Zwick, M.B., Stanfield, R.L., Kunert, R., Binley, J.M., Katinger, H., Burton, D.R., Wilson, I.A.	2.2	X-RAY DIFFRACTION	0.260	0.217	False	True	IGHV1	IGKV3	Kappa	None	None	None	None	None
2xra	H	L	0	A	protein	NA	transmembrane protein gp41	IMMUNE SYSTEM	09/13/10	crystal structure of the HK20 Fab in complex with a gp41 mimetic 5- Helix	SYNTHETIC CONSTRUCT; HOMO SAPIENS	homo sapiens	homo sapiens	synthetic construct	Sabin, C., Corti, D., Buzon, V., Seaman, M.S., Lutje-Hulsik, D., Hinz, A., Vanzetta, F., Agatic, G., Silacci, C., Langedijk, J.P.M., Mainetti, L., Scarlatti, G., Sallusto, F., Weiss, R., Lanzavecchia, A., Weissenhorn, W.	2.3	X-RAY DIFFRACTION	0.27943	0.23693	False	False	IGHV1	IGKV1	Kappa	3.30E-09	-11.56	SPR	25	21124990
5if0	A	B	0	I	protein	NA	germline-targeting hiv-1 gp120 engineered outer domain eod-gt8 	IMMUNE SYSTEM/VIRAL PROTEIN	02/25/16	Crystal structure of VRC01c-HuGL2 Fab from an HIV-1 naive donor in complex with with a germline-targeting gp120 engineered outer domain eOD-GT8 at 2.44 A	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Sarkar, A., Wilson, I.A.	2.44	X-RAY DIFFRACTION	0.232	0.191	False	True	IGHV1	IGKV4	Kappa	None	None	None	None	None
5if0	H	L	0	G	protein	NA	germline-targeting hiv-1 gp120 engineered outer domain eod-gt8 	IMMUNE SYSTEM/VIRAL PROTEIN	02/25/16	Crystal structure of VRC01c-HuGL2 Fab from an HIV-1 naive donor in complex with with a germline-targeting gp120 engineered outer domain eOD-GT8 at 2.44 A	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Sarkar, A., Wilson, I.A.	2.44	X-RAY DIFFRACTION	0.232	0.191	False	True	IGHV1	IGKV4	Kappa	None	None	None	None	None
5dhv	A	B	0	N	protein	NA	protein rev	IMMUNE SYSTEM	08/31/15	HIV-1 Rev NTD dimers with variable crossing angles	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	homo sapiens	homo sapiens	human immunodeficiency virus 1	DiMattia, M.A., Watts, N.R., Wingfield, P.T., Grimes, J.M., Stuart, D.I., Steven, A.C.	2.3	X-RAY DIFFRACTION	0.227	0.188	False	True	IGHV1	IGKV1	Kappa	None	None	None	None	None
5dhv	H	L	0	M	protein	NA	protein rev	IMMUNE SYSTEM	08/31/15	HIV-1 Rev NTD dimers with variable crossing angles	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	homo sapiens	homo sapiens	human immunodeficiency virus 1	DiMattia, M.A., Watts, N.R., Wingfield, P.T., Grimes, J.M., Stuart, D.I., Steven, A.C.	2.3	X-RAY DIFFRACTION	0.227	0.188	False	True	IGHV1	IGKV1	Kappa	None	None	None	None	None
5tzu	H	L	0	C	protein	NA	leukocyte surface antigen cd47	IMMUNE SYSTEM	11/22/16	Crystal structure of human CD47 ECD bound to Fab of B6H12.2	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Cardoso, R.M.F.	2.1	X-RAY DIFFRACTION	0.213	0.177	False	True	IGHV5	IGKV5	Kappa	None	None	None	None	None
3sob	H	L	0	B	protein	NA	low-density lipoprotein receptor-related protein 6	PROTEIN BINDING/IMMUNE SYSTEM	06/30/11	The structure of the first YWTD beta propeller domain of LRP6 in complex with a FAB	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Wang, W., Bourhis, E., Tam, C., Zhang, Y., Rouge, L., Wu, Y., Franke, Y., Cochran, A.G.	1.9	X-RAY DIFFRACTION	0.212	0.174	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
5fha	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	12/21/15	Crystal Structure of Protective Ebola Virus Antibody 114	HOMO SAPIENS	homo sapiens	homo sapiens		Gilman, M.S.A., McLellan, J.S.	1.973	X-RAY DIFFRACTION	0.230	0.179	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
5fhb	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	12/21/15	Crystal Structure of Protective Ebola Virus Antibody 100	HOMO SAPIENS	homo sapiens	homo sapiens		Gilman, M.S.A., McLellan, J.S.	1.973	X-RAY DIFFRACTION	0.194	0.159	False	True	IGHV4	IGLV3	Lambda	None	None	None	None	None
4ot1	H	L	0	A	protein	NA	envelope glycoprotein b	VIRAL PROTEIN/IMMUNE SYSTEM	02/13/14	Structural Basis for the Recognition of Human Cytomegalovirus Glycoprotein B by the Neutralizing Human Antibody SM5-1	HOMO SAPIENS; HUMAN CYTOMEGALOVIRUS	homo sapiens	homo sapiens	human cytomegalovirus	Diestel, U., Muller, Y.A.	2.11	X-RAY DIFFRACTION	0.231	0.171	False	True	IGHV1	IGLV1	Lambda	None	None	None	None	None
5fhx	H	NA	0	A	protein	NA	interleukin-4	IMMUNE SYSTEM	12/22/15	CRYSTAL STRUCTURE OF CODV IN COMPLEX WITH IL4 AT 2.55 Ang. RESOLUTION.	HOMO SAPIENS	homo sapiens		homo sapiens	Vallee, F., Dupuy, A., Rak, A.	2.55	X-RAY DIFFRACTION	0.249	0.184	False	True	IGHV2	NA	NA	None	None	None	None	None
5fhx	NA	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	12/22/15	CRYSTAL STRUCTURE OF CODV IN COMPLEX WITH IL4 AT 2.55 Ang. RESOLUTION.	HOMO SAPIENS		homo sapiens		Vallee, F., Dupuy, A., Rak, A.	2.55	X-RAY DIFFRACTION	0.249	0.184	False	True	NA	IGKV15	Kappa	None	None	None	None	None
5te7	H	L	0	G	protein	NA	hiv-1 gp120 core	IMMUNE SYSTEM	09/20/16	Crystal Structure of Broadly Neutralizing VRC01-class Antibody N6 in complex with HIV-1 Clade C strain DU172.17 core gp120	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	homo sapiens	homo sapiens	human immunodeficiency virus 1	Zhou, T., Kwong, P.D.	2.15	X-RAY DIFFRACTION	0.228	0.190	False	True	unknown	unknown	unknown	None	None	None	None	None
3so3	C	B	0	A	protein	NA	suppressor of tumorigenicity 14 protein	HYDROLASE	06/29/11	Structures of Fab-Protease Complexes Reveal a Highly Specific Non-Canonical Mechanism of Inhibition.	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Schneider, E.L., Farady, C.J., Egea, P.F., Goetz, D.H., Baharuddin, A., Craik, C.S.	2.1	X-RAY DIFFRACTION	0.194	0.161	False	True	IGHV3	IGKV3	Kappa	None	None	None	None	None
5tz2	H	L	0	C	protein	NA	leukocyte surface antigen cd47	IMMUNE SYSTEM	11/21/16	Crystal structure of human CD47 ECD bound to Fab of C47B222	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Cardoso, R.M.F.	2.302	X-RAY DIFFRACTION	0.255	0.201	False	True	IGHV5	IGKV3	Kappa	None	None	None	None	None
1gaf	H	L	0	H	Hapten	NPE	5-(PARA-NITROPHENYL PHOSPHONATE)-PENTANOIC ACID	CATALYTIC ANTIBODY	02/06/96	48G7 HYBRIDOMA LINE FAB COMPLEXED WITH HAPTEN 5-(PARA-NITROPHENYL PHOSPHONATE)-PENTANOIC ACID	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Wedemayer, G.J., Patten, P.A., Stevens, R.C., Schultz, P.G.	1.95	X-RAY DIFFRACTION	0.307	0.244	False	True	IGHV14	IGKV9	Kappa	None	None	None	None	None
4qxg	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	07/20/14	Antigen binding fragment of an anti IFNAR1 antibody	HOMO SAPIENS	homo sapiens	homo sapiens		Oganesyan, V.Y., Dall'Acqua, W.F.	2.3	X-RAY DIFFRACTION	0.249	0.190	False	True	IGHV5	IGKV3	Kappa	None	None	None	None	None
3ncj	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	06/04/10	Crystal structure of Fab15 Mut8	HOMO SAPIENS	homo sapiens	homo sapiens		Luo, J., Feng, Y., Gilliland, G.L.	1.6	X-RAY DIFFRACTION	0.225	0.200	False	True	IGHV5	IGKV1	Kappa	None	None	None	None	None
3inu	H	L	0	NA	NA	NA	NA	IMMUNE SYSTEM	08/12/09	Crystal structure of an unbound KZ52 neutralizing anti-Ebolavirus antibody.	HOMO SAPIENS	homo sapiens	homo sapiens		Lee, J.E., Fusco, M.L., Abelson, D.M., Hessell, A.J., Burton, D.R., Saphire, E.O.	2.5	X-RAY DIFFRACTION	0.252	0.203	False	True	IGHV3	IGKV4	Kappa	None	None	None	None	None
